COL1 TIME FRAME ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	 LACC_X LACC_Y	LACC_Z	 QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 60.69 6069 -0.211 -8.251 5.028 0.046 -0.440 0.152 1986.656 3225.299 -1623.442 0.364 -0.059 0.164 -0.38 -0.3 0.53 0.7
1 60.70 6070 -0.273 -8.275 5.071 0.031 -0.390 0.197 2016.636 3225.299 -1668.413 0.436 -0.031 0.128 -0.38 -0.3 0.53 0.7
1 60.71 6071 -0.115 -8.121 4.880 0.019 -0.408 0.223 1956.675 3375.351 -1458.400 0.277 -0.182 0.322 -0.38 -0.3 0.53 0.69
1 60.72 6072 -0.201 -8.241 4.774 0.009 -0.447 0.228 1956.675 3375.351 -1458.400 0.364 -0.062 0.429 -0.38 -0.3 0.53 0.69
1 60.73 6073 -0.316 -8.452 4.990 -0.003 -0.483 0.242 1866.734 3075.247 -1593.312 0.481 0.148 0.212 -0.38 -0.3 0.53 0.69
1 60.74 6074 0.024 -8.591 4.999 -0.005 -0.530 0.251 1866.734 3075.247 -1593.312 0.143 0.285 0.200 -0.38 -0.3 0.54 0.69
1 60.75 6075 0.187 -8.998 5.344 -0.004 -0.569 0.240 1926.695 3315.240 -1608.452 -0.015 0.692 -0.146 -0.38 -0.31 0.54 0.69
1 60.76 6076 0.014 -8.768 5.234 -0.026 -0.565 0.250 1911.705 3180.328 -1443.410 0.164 0.461 -0.037 -0.37 -0.31 0.54 0.69
1 60.77 6077 0.034 -8.634 5.373 -0.076 -0.488 0.269 1911.705 3225.299 -1668.413 0.158 0.323 -0.182 -0.37 -0.31 0.54 0.69
1 60.78 6078 0.187 -8.500 5.248 -0.105 -0.425 0.287 1881.724 3285.260 -1713.384 0.006 0.186 -0.064 -0.37 -0.31 0.54 0.68
1 60.79 6079 0.158 -8.414 5.248 -0.135 -0.358 0.287 1883.673 3286.009 -1714.433 0.032 0.095 -0.072 -0.37 -0.31 0.55 0.68
1 60.80 6080 0.316 -8.299 5.157 -0.151 -0.316 0.282 2033.575 3211.058 -1789.534 -0.131 -0.026 0.010 -0.37 -0.31 0.55 0.68
1 60.81 6081 0.201 -8.356 5.114 -0.157 -0.288 0.290 2033.575 3211.058 -1789.534 -0.022 0.025 0.043 -0.37 -0.31 0.55 0.68
1 60.82 6082 0.187 -8.538 5.157 -0.090 -0.309 0.293 2003.595 3211.058 -1639.482 -0.016 0.201 -0.010 -0.37 -0.31 0.55 0.68
1 60.83 6083 0.048 -8.605 5.133 -0.048 -0.346 0.271 1838.552 3256.029 -1624.492 0.115 0.263 0.006 -0.37 -0.32 0.55 0.68
1 60.84 6084 -0.081 -8.658 5.387 -0.017 -0.430 0.254 2063.556 3256.029 -1699.443 0.236 0.312 -0.253 -0.37 -0.32 0.55 0.67
1 60.85 6085 -0.057 -8.595 5.311 -0.021 -0.446 0.246 1838.552 3075.996 -1699.443 0.211 0.249 -0.177 -0.37 -0.32 0.56 0.67
1 60.86 6086 -0.230 -8.552 5.622 -0.056 -0.462 0.226 1838.552 3075.996 -1699.443 0.386 0.205 -0.491 -0.37 -0.32 0.56 0.67
1 60.87 6087 -0.101 -8.624 5.641 -0.054 -0.436 0.216 1958.624 3211.058 -1684.453 0.258 0.275 -0.511 -0.37 -0.32 0.56 0.67
1 60.88 6088 -0.081 -8.591 5.521 -0.042 -0.392 0.234 1958.624 3211.058 -1684.453 0.240 0.241 -0.393 -0.37 -0.32 0.56 0.67
1 60.89 6089 0.043 -8.519 5.560 -0.011 -0.311 0.239 1928.644 3120.967 -1579.521 0.115 0.169 -0.431 -0.37 -0.32 0.56 0.67
1 60.90 6090 0.230 -8.390 5.478 -0.002 -0.261 0.236 2018.585 3226.048 -1669.462 -0.075 0.041 -0.348 -0.37 -0.32 0.56 0.67
1 60.91 6091 0.148 -8.165 5.387 -0.022 -0.247 0.237 2018.585 3226.048 -1669.462 0.001 -0.183 -0.255 -0.37 -0.32 0.56 0.67
1 60.92 6092 0.283 -8.375 5.373 -0.040 -0.245 0.223 1838.552 3151.097 -1549.541 -0.144 0.029 -0.238 -0.37 -0.32 0.57 0.66
1 60.93 6093 0.259 -8.418 5.349 -0.045 -0.256 0.228 1838.552 3151.097 -1549.541 -0.125 0.072 -0.215 -0.37 -0.32 0.57 0.66
1 60.94 6094 0.148 -8.476 5.220 -0.042 -0.258 0.223 1853.692 3046.016 -1789.534 -0.019 0.128 -0.087 -0.37 -0.32 0.57 0.66
1 60.95 6095 0.096 -8.643 5.430 -0.012 -0.268 0.216 1853.692 3046.016 -1789.534 0.030 0.295 -0.299 -0.36 -0.32 0.57 0.66
1 60.96 6096 0.057 -8.667 5.445 0.042 -0.300 0.197 2078.696 2971.064 -1714.433 0.066 0.320 -0.312 -0.36 -0.32 0.57 0.66
1 60.97 6097 0.158 -8.682 5.545 0.095 -0.297 0.190 1883.673 3090.986 -1789.534 -0.037 0.336 -0.409 -0.36 -0.32 0.57 0.66
1 60.98 6098 0.302 -8.888 5.607 0.121 -0.264 0.192 1883.673 3090.986 -1789.534 -0.181 0.547 -0.463 -0.36 -0.33 0.57 0.66
1 60.99 6099 0.450 -8.586 5.311 0.123 -0.230 0.189 1958.624 2941.084 -1819.515 -0.332 0.259 -0.145 -0.36 -0.33 0.58 0.66
1 61.00 6100 0.517 -8.466 5.253 0.080 -0.197 0.201 1958.624 2941.084 -1819.515 -0.400 0.145 -0.077 -0.36 -0.33 0.58 0.66
1 61.01 6101 0.077 -8.193 5.018 0.036 -0.162 0.230 1943.634 3151.097 -1774.544 0.037 -0.124 0.164 -0.36 -0.33 0.58 0.66
1 61.02 6102 -0.383 -8.069 5.057 0.004 -0.193 0.233 1943.634 3151.097 -1774.544 0.488 -0.246 0.129 -0.36 -0.33 0.58 0.66
1 61.03 6103 -0.426 -8.203 5.186 -0.035 -0.273 0.224 1958.624 3046.016 -1714.433 0.522 -0.111 0.001 -0.36 -0.33 0.58 0.65
1 61.04 6104 -0.555 -8.366 5.411 -0.140 -0.373 0.243 2003.595 3090.986 -1759.554 0.644 0.050 -0.227 -0.36 -0.33 0.58 0.65
1 61.05 6105 -0.570 -8.533 5.478 -0.184 -0.410 0.260 2003.595 3090.986 -1759.554 0.654 0.213 -0.301 -0.36 -0.33 0.58 0.65
1 61.06 6106 -0.694 -8.744 5.488 -0.227 -0.429 0.280 1988.604 3075.996 -1804.524 0.774 0.417 -0.321 -0.36 -0.33 0.58 0.65
1 61.07 6107 -0.733 -8.581 5.387 -0.274 -0.453 0.308 2093.686 3105.977 -1879.476 0.799 0.235 -0.251 -0.36 -0.33 0.59 0.65
1 61.08 6108 -0.709 -8.332 5.153 -0.315 -0.477 0.317 2033.575 3120.967 -1864.485 0.767 -0.026 -0.036 -0.36 -0.33 0.59 0.64
1 61.09 6109 -0.551 -8.275 5.095 -0.342 -0.491 0.339 2033.575 3120.967 -1864.485 0.601 -0.097 -0.001 -0.36 -0.33 0.59 0.64
1 61.10 6110 -0.326 -8.524 5.205 -0.295 -0.502 0.342 1943.634 3151.097 -1924.446 0.369 0.138 -0.134 -0.36 -0.33 0.59 0.64
1 61.11 6111 0.057 -8.859 5.545 -0.103 -0.511 0.368 1883.673 3090.986 -1969.567 -0.020 0.462 -0.492 -0.36 -0.34 0.59 0.64
1 61.12 6112 0.354 -8.830 5.660 0.023 -0.494 0.372 1883.673 3090.986 -1969.567 -0.322 0.428 -0.615 -0.36 -0.34 0.59 0.64
1 61.13 6113 0.508 -8.758 6.010 0.118 -0.463 0.385 1988.604 3031.025 -1804.524 -0.479 0.358 -0.963 -0.36 -0.34 0.6 0.63
1 61.14 6114 0.455 -8.591 5.871 0.079 -0.431 0.403 2003.595 3120.967 -1864.485 -0.436 0.205 -0.800 -0.36 -0.34 0.6 0.63
1 61.15 6115 0.378 -8.509 5.895 -0.009 -0.445 0.384 1943.634 2880.973 -1879.476 -0.366 0.129 -0.814 -0.35 -0.34 0.6 0.63
1 61.16 6116 0.488 -8.423 5.651 -0.112 -0.455 0.366 1947.381 2881.573 -1882.024 -0.481 0.045 -0.567 -0.35 -0.34 0.6 0.63
1 61.17 6117 0.426 -8.414 5.593 -0.162 -0.465 0.338 2037.323 3121.566 -1822.063 -0.421 0.032 -0.514 -0.35 -0.34 0.61 0.63
1 61.18 6118 0.287 -8.404 5.378 -0.152 -0.459 0.315 2067.303 2881.573 -1777.092 -0.282 0.018 -0.306 -0.35 -0.34 0.61 0.62
1 61.19 6119 0.326 -8.212 5.076 -0.056 -0.460 0.275 2067.303 2881.573 -1777.092 -0.321 -0.178 -0.012 -0.35 -0.34 0.61 0.62
1 61.20 6120 0.239 -8.160 4.908 0.009 -0.446 0.259 1932.391 3016.635 -1972.115 -0.232 -0.232 0.153 -0.35 -0.34 0.61 0.62
1 61.21 6121 0.000 -8.074 5.004 0.077 -0.437 0.223 2067.303 3001.645 -1956.975 0.015 -0.314 0.064 -0.35 -0.35 0.61 0.62
1 61.22 6122 -0.297 -7.963 4.813 0.088 -0.419 0.191 2022.333 2956.674 -1926.995 0.316 -0.420 0.263 -0.35 -0.35 0.61 0.62
1 61.23 6123 -0.508 -7.954 5.076 0.083 -0.417 0.168 2022.333 2956.674 -1926.995 0.529 -0.424 0.008 -0.35 -0.35 0.62 0.62
1 61.24 6124 -0.632 -8.188 5.081 0.082 -0.422 0.146 2112.274 2941.684 -1972.115 0.658 -0.185 0.012 -0.35 -0.35 0.62 0.62
1 61.25 6125 -0.876 -8.351 5.157 0.076 -0.404 0.151 2022.333 2836.602 -2032.076 0.906 -0.017 -0.057 -0.34 -0.35 0.62 0.61
1 61.26 6126 -0.948 -8.294 5.129 0.042 -0.413 0.170 2022.333 2836.602 -2032.076 0.978 -0.070 -0.021 -0.34 -0.35 0.62 0.61
1 61.27 6127 -1.097 -8.466 5.157 0.014 -0.418 0.217 1947.381 3001.645 -1956.975 1.126 0.106 -0.044 -0.34 -0.35 0.62 0.61
1 61.28 6128 -1.154 -8.514 4.966 -0.006 -0.455 0.267 1947.381 3076.596 -1882.024 1.174 0.157 0.152 -0.34 -0.35 0.62 0.61
1 61.29 6129 -1.053 -8.706 5.215 -0.023 -0.522 0.299 2037.323 2971.664 -2122.018 1.066 0.348 -0.098 -0.34 -0.35 0.63 0.61
1 61.30 6130 -0.872 -8.509 5.052 -0.043 -0.586 0.334 2037.323 2971.664 -2122.018 0.878 0.151 0.064 -0.34 -0.35 0.63 0.61
1 61.31 6131 -0.637 -8.595 5.076 -0.080 -0.613 0.345 2022.333 2956.674 -1956.975 0.639 0.235 0.037 -0.34 -0.35 0.63 0.6
1 61.32 6132 -0.474 -8.691 5.239 -0.137 -0.616 0.375 2037.323 2866.583 -2122.018 0.473 0.327 -0.132 -0.34 -0.35 0.63 0.6
1 61.33 6133 -0.436 -8.854 5.109 -0.192 -0.601 0.377 2037.323 2866.583 -2122.018 0.431 0.484 -0.012 -0.34 -0.36 0.63 0.6
1 61.34 6134 -0.220 -8.849 5.373 -0.227 -0.591 0.371 2082.293 2821.612 -2077.047 0.211 0.471 -0.289 -0.34 -0.36 0.63 0.6
1 61.35 6135 -0.043 -8.950 5.291 -0.212 -0.569 0.379 1887.271 2821.612 -2047.066 0.031 0.562 -0.223 -0.34 -0.36 0.64 0.59
1 61.36 6136 -0.225 -9.122 5.603 -0.189 -0.511 0.373 1947.381 2911.553 -1987.105 0.206 0.718 -0.562 -0.34 -0.36 0.64 0.59
1 61.37 6137 -0.326 -8.998 5.583 -0.172 -0.484 0.360 1947.381 2911.553 -1987.105 0.300 0.587 -0.554 -0.33 -0.36 0.64 0.59
1 61.38 6138 -0.469 -9.189 5.775 -0.165 -0.450 0.365 1992.352 2836.602 -2107.027 0.436 0.773 -0.755 -0.33 -0.36 0.64 0.59
1 61.39 6139 -0.469 -9.007 5.646 -0.142 -0.432 0.376 1992.352 2911.553 -2107.027 0.428 0.585 -0.636 -0.33 -0.36 0.64 0.58
1 61.40 6140 -0.670 -9.007 5.536 -0.078 -0.405 0.374 1992.352 2911.553 -2107.027 0.617 0.581 -0.532 -0.33 -0.37 0.65 0.58
1 61.41 6141 -0.666 -8.979 5.358 0.007 -0.399 0.376 2082.293 2746.661 -2151.998 0.599 0.550 -0.358 -0.33 -0.37 0.65 0.58
1 61.42 6142 -0.757 -8.821 5.358 0.072 -0.409 0.369 2037.323 2791.631 -2017.086 0.675 0.393 -0.357 -0.33 -0.37 0.65 0.58
1 61.43 6143 -0.848 -8.519 5.028 0.087 -0.436 0.380 2157.395 2821.612 -2227.099 0.739 0.101 -0.012 -0.33 -0.37 0.65 0.57
1 61.44 6144 -0.608 -8.610 5.042 0.078 -0.497 0.381 2157.395 2821.612 -2227.099 0.486 0.197 -0.018 -0.33 -0.37 0.65 0.57
1 61.45 6145 -0.541 -8.471 5.105 0.086 -0.546 0.388 1947.381 2836.602 -2107.027 0.410 0.062 -0.074 -0.33 -0.37 0.66 0.57
1 61.46 6146 -0.623 -8.270 4.990 0.091 -0.548 0.381 2067.303 2881.573 -2032.076 0.484 -0.134 0.049 -0.33 -0.37 0.66 0.57
1 61.47 6147 -0.838 -8.184 4.860 0.083 -0.545 0.394 2067.303 2881.573 -2032.076 0.692 -0.215 0.187 -0.33 -0.37 0.66 0.57
1 61.48 6148 -0.991 -7.939 4.429 0.011 -0.601 0.390 2022.333 2881.573 -2137.008 0.836 -0.455 0.626 -0.33 -0.37 0.66 0.57
1 61.49 6149 -1.106 -7.887 4.362 -0.057 -0.653 0.398 2067.303 2761.651 -2212.109 0.942 -0.505 0.696 -0.33 -0.37 0.66 0.56
1 61.50 6150 -1.149 -7.877 4.051 -0.086 -0.707 0.417 2067.303 2761.651 -2212.109 0.978 -0.516 1.004 -0.32 -0.37 0.67 0.56
1 61.51 6151 -1.298 -8.011 3.826 -0.051 -0.798 0.452 1875.128 2686.550 -2319.739 1.114 -0.390 1.217 -0.32 -0.37 0.67 0.55
1 61.52 6152 -1.111 -8.141 3.682 -0.028 -0.868 0.463 2010.190 2821.612 -2079.745 0.922 -0.264 1.355 -0.32 -0.37 0.67 0.55
1 61.53 6153 -1.235 -8.193 3.898 -0.002 -0.909 0.501 2040.171 2791.631 -2304.749 1.044 -0.214 1.135 -0.32 -0.38 0.67 0.55
1 61.54 6154 -1.451 -8.327 3.855 0.003 -0.942 0.521 2040.171 2791.631 -2304.749 1.255 -0.081 1.175 -0.32 -0.38 0.68 0.55
1 61.55 6155 -1.614 -8.030 3.898 -0.077 -0.982 0.570 1935.239 2821.612 -2334.729 1.412 -0.380 1.128 -0.32 -0.38 0.68 0.54
1 61.56 6156 -1.781 -8.160 3.998 -0.150 -1.056 0.574 1860.138 2701.540 -2334.729 1.571 -0.255 1.021 -0.32 -0.38 0.68 0.54
1 61.57 6157 -1.820 -8.222 4.056 -0.222 -1.134 0.578 1860.138 2701.540 -2334.729 1.602 -0.199 0.952 -0.31 -0.38 0.69 0.53
1 61.58 6158 -1.484 -8.734 4.367 -0.316 -1.194 0.595 1920.099 2581.618 -2244.788 1.258 0.292 0.603 -0.31 -0.39 0.69 0.53
1 61.59 6159 -1.226 -8.811 4.353 -0.353 -1.219 0.615 1965.220 2521.657 -2229.797 0.998 0.354 0.593 -0.31 -0.39 0.69 0.52
1 61.60 6160 -0.862 -9.252 4.477 -0.341 -1.230 0.615 1950.229 2761.651 -2469.791 0.635 0.779 0.442 -0.31 -0.39 0.7 0.52
1 61.61 6161 -0.565 -9.094 4.607 -0.293 -1.211 0.611 1950.229 2761.651 -2469.791 0.339 0.606 0.287 -0.31 -0.4 0.7 0.51
1 61.62 6162 -0.192 -9.046 4.793 -0.273 -1.183 0.609 1875.128 2611.599 -2424.670 -0.031 0.546 0.079 -0.3 -0.4 0.7 0.51
1 61.63 6163 0.268 -9.137 5.224 -0.306 -1.114 0.610 1890.119 2746.661 -2454.801 -0.486 0.626 -0.371 -0.3 -0.4 0.7 0.5
1 61.64 6164 0.551 -9.319 5.306 -0.349 -1.083 0.608 1890.119 2746.661 -2454.801 -0.764 0.796 -0.473 -0.3 -0.4 0.71 0.5
1 61.65 6165 1.068 -9.592 5.665 -0.385 -1.021 0.626 1875.128 2806.622 -2424.670 -1.275 1.043 -0.877 -0.3 -0.41 0.71 0.49
1 61.66 6166 1.499 -9.486 5.718 -0.406 -0.945 0.620 1845.148 2686.550 -2574.723 -1.710 0.923 -0.956 -0.3 -0.41 0.71 0.49
1 61.67 6167 1.647 -9.352 5.459 -0.410 -0.852 0.606 1800.177 2686.550 -2424.670 -1.867 0.774 -0.725 -0.29 -0.41 0.71 0.48
1 61.68 6168 1.801 -9.127 5.176 -0.406 -0.757 0.566 1800.177 2686.550 -2424.670 -2.030 0.534 -0.470 -0.29 -0.42 0.72 0.48
1 61.69 6169 1.595 -8.883 5.047 -0.347 -0.694 0.516 1755.207 2596.608 -2409.680 -1.827 0.276 -0.367 -0.29 -0.42 0.72 0.47
1 61.70 6170 1.130 -8.754 4.856 -0.092 -0.625 0.434 1860.138 2596.608 -2589.713 -1.359 0.136 -0.195 -0.29 -0.42 0.72 0.47
1 61.71 6171 0.627 -8.600 4.918 0.062 -0.614 0.370 1860.138 2596.608 -2589.713 -0.852 -0.021 -0.263 -0.29 -0.42 0.72 0.47
1 61.72 6172 0.062 -8.509 4.990 0.199 -0.634 0.308 1800.177 2656.569 -2469.791 -0.274 -0.101 -0.314 -0.29 -0.42 0.72 0.46
1 61.73 6173 -0.091 -8.581 4.966 0.236 -0.638 0.300 1800.177 2611.599 -2499.771 -0.115 -0.018 -0.269 -0.28 -0.42 0.73 0.46
1 61.74 6174 -0.603 -8.792 4.975 0.296 -0.651 0.270 1875.128 2686.550 -2544.742 0.404 0.206 -0.255 -0.28 -0.42 0.73 0.46
1 61.75 6175 -0.804 -8.811 4.956 0.300 -0.658 0.264 1875.128 2686.550 -2544.742 0.611 0.240 -0.209 -0.28 -0.42 0.73 0.46
1 61.76 6176 -1.087 -8.902 4.784 0.292 -0.655 0.274 1785.187 2521.657 -2484.781 0.897 0.345 -0.011 -0.28 -0.42 0.73 0.46
1 61.77 6177 -1.355 -8.706 4.343 0.255 -0.672 0.321 1770.197 2761.651 -2574.723 1.166 0.162 0.453 -0.28 -0.42 0.73 0.45
1 61.78 6178 -1.451 -8.476 4.099 0.225 -0.725 0.358 1770.197 2761.651 -2574.723 1.260 -0.057 0.718 -0.27 -0.42 0.74 0.45
1 61.79 6179 -1.422 -8.423 4.008 0.174 -0.803 0.380 1770.197 2461.546 -2649.674 1.227 -0.100 0.825 -0.27 -0.42 0.74 0.45
1 61.80 6180 -1.317 -8.528 4.123 0.066 -0.929 0.414 1785.637 2701.540 -2815.166 1.115 0.017 0.730 -0.27 -0.42 0.74 0.44
1 61.81 6181 -1.168 -8.663 4.492 -0.007 -0.977 0.443 1695.545 2611.599 -2725.225 0.967 0.152 0.363 -0.27 -0.43 0.74 0.44
1 61.82 6182 -1.116 -8.701 4.894 -0.106 -0.975 0.484 1695.545 2611.599 -2725.225 0.915 0.189 -0.042 -0.26 -0.43 0.75 0.44
1 61.83 6183 -0.996 -8.701 5.157 -0.208 -0.968 0.511 1695.545 2536.647 -2650.273 0.793 0.184 -0.313 -0.26 -0.43 0.75 0.43
1 61.84 6184 -0.508 -8.557 5.521 -0.383 -0.921 0.523 1770.646 2581.618 -2830.156 0.302 0.033 -0.690 -0.26 -0.43 0.75 0.43
1 61.85 6185 -0.043 -8.888 5.531 -0.484 -0.878 0.512 1770.646 2581.618 -2830.156 -0.166 0.352 -0.720 -0.26 -0.43 0.75 0.42
1 61.86 6186 0.618 -9.050 5.272 -0.510 -0.821 0.542 1830.607 2476.537 -2665.264 -0.828 0.499 -0.490 -0.26 -0.44 0.75 0.42
1 61.87 6187 1.461 -9.371 4.722 -0.354 -0.730 0.571 1695.545 2581.618 -2800.176 -1.675 0.785 -0.002 -0.26 -0.44 0.75 0.41
1 61.88 6188 1.666 -9.501 4.678 -0.172 -0.663 0.584 1635.584 2401.585 -2815.166 -1.882 0.902 0.019 -0.25 -0.44 0.76 0.41
1 61.89 6189 1.456 -9.180 4.616 0.043 -0.601 0.575 1635.584 2401.585 -2815.166 -1.674 0.577 0.073 -0.25 -0.44 0.76 0.41
1 61.90 6190 0.819 -9.050 4.769 0.232 -0.579 0.539 1605.604 2596.608 -2845.146 -1.042 0.452 -0.073 -0.25 -0.44 0.76 0.4
1 61.91 6191 0.014 -8.849 4.774 0.340 -0.618 0.477 1710.536 2476.537 -2845.146 -0.244 0.262 -0.057 -0.25 -0.44 0.76 0.4
1 61.92 6192 -0.690 -8.538 4.923 0.386 -0.737 0.342 1710.536 2476.537 -2845.146 0.457 -0.033 -0.177 -0.25 -0.44 0.76 0.4
1 61.93 6193 -0.766 -8.323 5.062 0.347 -0.792 0.262 1695.545 2461.546 -2875.277 0.536 -0.231 -0.283 -0.24 -0.44 0.77 0.4
1 61.94 6194 -0.857 -8.260 5.114 0.299 -0.836 0.210 1695.545 2461.546 -2875.277 0.635 -0.275 -0.305 -0.24 -0.44 0.77 0.39
1 61.95 6195 -0.785 -8.045 4.908 0.252 -0.824 0.192 1665.565 2311.644 -2980.208 0.594 -0.461 -0.045 -0.24 -0.44 0.77 0.39
1 61.96 6196 -0.752 -8.208 4.678 0.206 -0.799 0.210 1665.565 2311.644 -2980.208 0.576 -0.286 0.208 -0.23 -0.44 0.77 0.39
1 61.97 6197 -0.718 -8.102 4.396 0.125 -0.809 0.270 1757.455 2205.663 -2923.096 0.556 -0.382 0.507 -0.23 -0.44 0.78 0.39
1 61.98 6198 -0.575 -7.963 3.975 0.027 -0.856 0.338 1727.475 2460.797 -2983.057 0.423 -0.516 0.937 -0.23 -0.44 0.78 0.38
1 61.99 6199 -0.244 -7.939 3.807 -0.182 -0.959 0.445 1727.475 2460.797 -2983.057 0.101 -0.540 1.103 -0.23 -0.45 0.78 0.38
1 62.00 6200 0.072 -8.265 3.927 -0.325 -1.037 0.497 1667.364 2310.745 -2938.086 -0.207 -0.221 0.973 -0.22 -0.45 0.78 0.38
1 62.01 6201 0.321 -8.768 4.271 -0.421 -1.073 0.541 1667.364 2310.745 -2938.086 -0.448 0.269 0.607 -0.22 -0.45 0.78 0.37
1 62.02 6202 0.551 -9.692 5.114 -0.303 -1.027 0.569 1712.484 2205.663 -3103.128 -0.662 1.157 -0.299 -0.22 -0.45 0.78 0.36
1 62.03 6203 0.584 -10.051 5.622 -0.127 -0.909 0.571 1712.484 2205.663 -3103.128 -0.693 1.506 -0.825 -0.22 -0.46 0.78 0.36
1 62.04 6204 0.680 -9.936 5.943 -0.003 -0.742 0.550 1323.488 2414.927 -2986.055 -0.795 1.389 -1.150 -0.21 -0.46 0.79 0.36
1 62.05 6205 0.776 -9.773 6.058 0.053 -0.582 0.546 1398.589 2384.946 -3061.006 -0.902 1.228 -1.262 -0.21 -0.46 0.79 0.35
1 62.06 6206 0.680 -9.529 6.014 0.068 -0.451 0.524 1398.589 2384.946 -3061.006 -0.823 0.988 -1.212 -0.21 -0.46 0.79 0.35
1 62.07 6207 0.560 -8.878 5.526 0.080 -0.396 0.457 1503.521 2444.907 -3180.928 -0.723 0.341 -0.716 -0.21 -0.46 0.79 0.35
1 62.08 6208 0.618 -8.576 5.181 0.098 -0.422 0.397 1503.521 2444.907 -3180.928 -0.796 0.045 -0.363 -0.21 -0.46 0.79 0.34
1 62.09 6209 0.527 -8.418 4.755 0.161 -0.467 0.327 1473.540 2384.946 -3061.006 -0.714 -0.099 0.089 -0.21 -0.46 0.79 0.34
1 62.10 6210 0.263 -8.361 4.425 0.229 -0.521 0.276 1473.540 2384.946 -3061.006 -0.448 -0.148 0.435 -0.21 -0.46 0.8 0.34
1 62.11 6211 0.278 -8.600 4.348 0.278 -0.622 0.256 1323.488 2309.845 -3120.967 -0.455 0.102 0.530 -0.2 -0.46 0.8 0.34
1 62.12 6212 0.206 -8.466 4.324 0.307 -0.725 0.253 1503.521 2249.884 -3226.048 -0.371 -0.020 0.575 -0.2 -0.46 0.8 0.33
1 62.13 6213 0.369 -8.643 4.731 0.287 -0.777 0.270 1503.521 2249.884 -3226.048 -0.518 0.169 0.189 -0.2 -0.46 0.8 0.33
1 62.14 6214 0.527 -8.710 5.052 0.192 -0.746 0.282 1398.589 2189.923 -3315.990 -0.659 0.248 -0.111 -0.2 -0.46 0.8 0.33
1 62.15 6215 0.752 -8.667 5.186 0.123 -0.678 0.302 1398.589 2189.923 -3315.990 -0.867 0.215 -0.228 -0.19 -0.46 0.8 0.33
1 62.16 6216 0.795 -8.505 4.990 0.030 -0.504 0.320 1428.569 2129.962 -3330.980 -0.887 0.064 -0.011 -0.19 -0.46 0.81 0.32
1 62.17 6217 0.761 -8.543 5.076 -0.004 -0.404 0.353 1428.569 2129.962 -3330.980 -0.850 0.104 -0.094 -0.19 -0.46 0.81 0.32
1 62.18 6218 0.594 -8.208 4.913 0.025 -0.349 0.355 1293.507 2189.923 -3241.039 -0.685 -0.230 0.071 -0.19 -0.46 0.81 0.32
1 62.19 6219 0.623 -7.887 4.899 0.083 -0.384 0.330 1398.589 2114.972 -3345.970 -0.719 -0.548 0.090 -0.19 -0.46 0.81 0.32
1 62.20 6220 0.603 -7.815 5.042 0.108 -0.420 0.279 1398.589 2114.972 -3345.970 -0.700 -0.614 -0.044 -0.18 -0.46 0.81 0.31
1 62.21 6221 0.283 -8.006 4.999 0.138 -0.450 0.217 1218.556 2114.972 -3241.039 -0.375 -0.415 0.011 -0.18 -0.46 0.81 0.31
1 62.22 6222 -0.005 -8.150 5.047 0.167 -0.519 0.181 1218.556 2114.972 -3241.039 -0.081 -0.263 -0.023 -0.18 -0.46 0.81 0.31
1 62.23 6223 -0.048 -8.256 5.191 0.201 -0.572 0.154 1308.498 2174.933 -3226.048 -0.028 -0.149 -0.151 -0.18 -0.46 0.81 0.31
1 62.24 6224 -0.345 -8.251 4.937 0.152 -0.631 0.141 1428.719 2204.764 -3406.381 0.299 -0.134 0.135 -0.17 -0.46 0.82 0.31
1 62.25 6225 -0.254 -8.299 4.784 0.068 -0.678 0.142 1428.719 2249.734 -3436.361 0.225 -0.079 0.300 -0.17 -0.46 0.82 0.3
1 62.26 6226 -0.192 -8.351 4.592 0.020 -0.714 0.176 1158.745 2054.711 -3256.479 0.181 -0.024 0.496 -0.17 -0.46 0.82 0.3
1 62.27 6227 0.086 -8.260 4.650 0.045 -0.730 0.209 1158.745 2054.711 -3256.479 -0.079 -0.115 0.439 -0.17 -0.46 0.82 0.3
1 62.28 6228 0.608 -8.078 5.057 0.137 -0.723 0.256 1203.716 2129.812 -3361.410 -0.584 -0.294 0.036 -0.17 -0.46 0.82 0.3
1 62.29 6229 0.522 -8.346 4.951 0.080 -0.666 0.307 1203.716 2129.812 -3361.410 -0.481 -0.020 0.152 -0.16 -0.46 0.82 0.29
1 62.30 6230 0.421 -8.782 5.143 0.009 -0.612 0.348 1233.696 1949.780 -3286.459 -0.367 0.421 -0.031 -0.16 -0.46 0.82 0.29
1 62.31 6231 0.038 -9.007 5.119 -0.017 -0.597 0.412 1158.745 2099.682 -3406.381 0.026 0.647 -0.007 -0.16 -0.46 0.82 0.29
1 62.32 6232 -0.010 -9.242 5.277 0.044 -0.577 0.428 1098.784 2099.682 -3331.430 0.071 0.880 -0.167 -0.16 -0.46 0.82 0.28
1 62.33 6233 -0.057 -9.400 5.416 0.164 -0.556 0.449 1188.726 1964.770 -3451.352 0.112 1.041 -0.302 -0.15 -0.46 0.83 0.28
1 62.34 6234 0.024 -9.491 5.536 0.272 -0.505 0.468 1188.726 1964.770 -3451.352 0.022 1.141 -0.406 -0.15 -0.46 0.83 0.28
