COL1 TIME FRAME ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	 LACC_X LACC_Y	LACC_Z	 QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 38.13 3813 1.633 -11.569 3.026 -24.628 13.733 11.017 -284.964 1079.896 3959.071 -1.063 2.136 -0.434 0.02 -0.61 0.79 0.02
1 38.14 3814 1.360 -10.827 2.332 -19.531 -0.275 19.898 -119.922 1214.958 4004.042 -0.808 1.383 0.225 0.02 -0.61 0.79 0.02
1 38.15 3815 1.609 -9.812 2.471 -13.031 -20.813 17.426 -134.912 1154.848 3989.051 -1.106 0.350 0.032 0.02 -0.61 0.79 0.02
1 38.16 3816 2.160 -9.520 2.682 -17.151 -24.719 11.353 -134.912 1154.848 3989.051 -1.663 0.052 -0.202 0.02 -0.61 0.79 0.02
1 38.17 3817 2.543 -9.232 3.093 -26.337 -16.846 8.118 -179.883 1154.848 3959.071 -2.041 -0.243 -0.643 0.02 -0.61 0.79 0.02
1 38.18 3818 2.615 -9.046 3.438 -40.375 -3.937 8.209 14.990 1064.906 4049.012 -2.104 -0.440 -1.028 0.02 -0.61 0.79 0.02
1 38.19 3819 2.490 -9.031 3.524 -52.033 10.132 9.094 14.990 1064.906 4049.012 -1.976 -0.468 -1.170 0.02 -0.62 0.79 0.02
1 38.20 3820 2.093 -9.127 3.510 -53.803 25.482 12.360 -209.863 1079.896 3989.051 -1.581 -0.389 -1.223 0.02 -0.62 0.79 0.02
1 38.21 3821 1.824 -9.232 3.635 -42.481 35.950 14.221 -29.980 1274.919 4064.002 -1.325 -0.300 -1.416 0.02 -0.62 0.78 0.02
1 38.22 3822 1.173 -9.343 3.587 -11.444 53.406 11.719 -14.990 1214.958 4154.094 -0.718 -0.211 -1.448 0.01 -0.63 0.78 0.02
1 38.23 3823 0.532 -9.515 3.472 8.392 63.873 6.683 -14.990 1214.958 4154.094 -0.104 -0.038 -1.328 0.01 -0.62 0.78 0.02
1 38.24 3824 -0.259 -9.438 3.539 20.935 70.069 0.061 -194.873 1169.988 4184.074 0.659 -0.109 -1.364 0 -0.62 0.78 0.03
1 38.25 3825 -1.092 -9.510 3.395 23.834 70.618 -6.195 -179.883 1154.848 4199.064 1.467 -0.028 -1.174 0 -0.62 0.78 0.03
1 38.26 3826 -1.949 -9.453 3.266 17.609 65.735 -10.407 -179.883 1154.848 4199.064 2.301 -0.075 -0.998 -0 -0.62 0.78 0.03
1 38.27 3827 -2.787 -9.299 3.113 3.387 47.272 -10.529 149.902 1364.861 4079.143 3.118 -0.221 -0.812 -0.01 -0.62 0.78 0.04
1 38.28 3828 -3.338 -9.333 2.998 -2.899 29.663 -5.737 14.990 1289.910 4289.006 3.646 -0.184 -0.679 -0.01 -0.62 0.79 0.04
1 38.29 3829 -3.524 -9.271 2.648 -3.174 13.031 -0.610 14.990 1289.910 4289.006 3.807 -0.246 -0.325 -0.01 -0.62 0.79 0.04
1 38.30 3830 -3.232 -9.247 2.409 5.310 -6.287 7.904 134.912 1274.919 4124.113 3.449 -0.271 -0.083 -0.02 -0.62 0.79 0.04
1 38.31 3831 -2.801 -9.280 2.500 10.742 -16.113 14.313 134.912 1079.896 4124.113 2.981 -0.235 -0.162 -0.02 -0.62 0.79 0.04
1 38.32 3832 -2.030 -9.462 2.437 10.071 -22.369 21.515 -14.990 1139.857 4154.094 2.170 -0.050 -0.083 -0.02 -0.62 0.79 0.03
1 38.33 3833 -1.350 -9.467 2.677 2.869 -25.543 27.985 -14.990 1139.857 4154.094 1.447 -0.042 -0.310 -0.02 -0.62 0.79 0.03
1 38.34 3834 -0.895 -9.395 2.696 -11.444 -21.210 37.262 104.932 1154.848 4094.133 0.945 -0.114 -0.327 -0.02 -0.62 0.79 0.03
1 38.35 3835 -0.599 -9.745 2.643 -18.189 -14.343 42.236 89.941 1214.958 4004.042 0.596 0.233 -0.286 -0.02 -0.62 0.79 0.02
1 38.36 3836 -0.479 -10.252 2.289 -18.280 -5.005 44.312 89.941 1214.958 4004.042 0.417 0.735 0.047 -0.02 -0.62 0.79 0.02
1 38.37 3837 -0.359 -10.817 2.471 -5.676 2.197 50.629 119.922 1169.988 4109.123 0.165 1.291 -0.180 -0.02 -0.62 0.79 0.01
1 38.38 3838 -0.259 -10.679 2.495 5.585 1.648 53.467 209.863 1304.900 4064.002 -0.012 1.153 -0.208 -0.02 -0.62 0.79 0.01
1 38.39 3839 -0.105 -10.492 2.758 11.383 0.458 51.178 209.863 1274.919 4094.133 -0.244 0.971 -0.461 -0.03 -0.62 0.79 0.01
1 38.40 3840 0.125 -10.022 2.619 11.993 -2.838 46.600 209.863 1274.919 4094.133 -0.547 0.509 -0.305 -0.03 -0.62 0.79 0
1 38.41 3841 0.283 -9.706 2.567 8.209 -6.439 40.589 239.994 1379.851 4124.113 -0.764 0.200 -0.234 0.03 0.62 -0.79 0
1 38.42 3842 0.517 -9.065 2.064 4.852 -9.338 32.196 134.912 1379.851 4199.064 -1.048 -0.436 0.280 0.03 0.62 -0.79 0
1 38.43 3843 0.546 -8.888 1.930 5.951 -4.303 25.848 134.912 1379.851 4199.064 -1.114 -0.609 0.422 0.03 0.62 -0.79 0.01
1 38.44 3844 0.771 -8.782 1.810 8.179 6.378 20.569 374.906 1319.890 4004.042 -1.393 -0.707 0.557 0.03 0.61 -0.79 0.01
1 38.45 3845 0.694 -8.725 1.911 6.714 12.726 16.357 179.883 1274.919 4124.113 -1.338 -0.761 0.464 0.03 0.61 -0.79 0.01
1 38.46 3846 0.565 -8.672 2.006 5.615 18.921 11.627 149.902 1214.958 4214.055 -1.225 -0.811 0.375 0.04 0.61 -0.79 0.01
1 38.47 3847 0.263 -8.730 2.150 1.801 26.306 8.209 149.902 1214.958 4214.055 -0.937 -0.752 0.235 0.04 0.61 -0.79 0.01
1 38.48 3848 0.034 -8.821 2.279 -1.678 33.661 7.172 239.994 1304.900 4019.032 -0.721 -0.660 0.104 0.04 0.61 -0.79 0.01
1 38.49 3849 -0.809 -8.816 2.241 -3.540 43.732 3.754 104.932 1274.919 4169.084 0.105 -0.666 0.136 0.04 0.61 -0.79 0.01
1 38.50 3850 -1.580 -8.619 2.050 -2.380 45.838 2.960 104.932 1274.919 4169.084 0.857 -0.863 0.319 0.04 0.61 -0.79 0.01
1 38.51 3851 -2.351 -8.538 1.413 -2.472 44.953 1.556 374.906 1139.857 4079.143 1.605 -0.944 0.947 0.05 0.61 -0.79 0
1 38.52 3852 -3.362 -8.437 0.589 -4.303 33.112 -0.732 149.902 1214.958 4109.123 2.560 -1.046 1.746 0.05 0.61 -0.79 0
1 38.53 3853 -3.673 -8.409 0.201 -5.554 16.144 -0.122 374.906 1319.890 3974.061 2.843 -1.078 2.113 0.05 0.62 -0.79 0
1 38.54 3854 -3.505 -8.557 -0.105 -6.561 -1.099 -0.549 374.906 1319.890 3974.061 2.649 -0.933 2.396 0.06 0.62 -0.79 0
1 38.55 3855 -3.022 -8.615 0.115 -4.730 -15.167 -2.472 404.886 1169.988 4214.055 2.147 -0.879 2.152 0.06 0.62 -0.78 0
1 38.56 3856 -2.107 -8.619 0.551 1.343 -27.466 -1.984 479.987 1139.857 4109.123 1.224 -0.878 1.698 0.05 0.62 -0.78 0
1 38.57 3857 -1.642 -8.461 0.795 1.129 -27.924 -2.777 479.987 1139.857 4109.123 0.757 -1.038 1.445 0.05 0.62 -0.78 0
1 38.58 3858 -1.073 -8.595 0.934 -2.258 -21.790 -6.500 374.906 1214.958 4214.055 0.191 -0.905 1.302 0.05 0.62 -0.78 0.01
1 38.59 3859 -0.551 -8.763 0.891 -11.017 -10.559 -7.172 389.896 1199.968 4199.064 -0.300 -0.742 1.340 0.05 0.62 -0.78 0.01
1 38.60 3860 -0.474 -8.931 0.948 -15.656 -7.446 -5.524 404.886 1214.958 4004.042 -0.364 -0.579 1.266 0.05 0.62 -0.78 0.01
1 38.61 3861 -0.536 -9.491 0.833 -17.090 -4.303 -7.019 404.886 1214.958 4004.042 -0.289 -0.027 1.349 0.05 0.62 -0.78 0.01
1 38.62 3862 -0.709 -10.032 1.006 -13.428 -1.556 -6.409 494.978 1274.919 4199.064 -0.104 0.505 1.144 0.05 0.62 -0.78 0.01
1 38.63 3863 -0.833 -10.463 1.015 -3.601 -4.120 -0.427 419.876 1274.919 4124.113 0.030 0.930 1.108 0.05 0.62 -0.78 0.01
1 38.64 3864 -0.809 -10.688 0.996 1.953 -8.637 2.350 419.876 1274.919 4124.113 0.010 1.151 1.110 0.05 0.62 -0.78 0.01
1 38.65 3865 -0.670 -10.621 1.212 6.714 -13.062 3.662 269.974 1064.906 4109.123 -0.129 1.082 0.887 0.05 0.63 -0.78 0.01
1 38.66 3866 -0.560 -10.573 1.111 7.935 -16.235 0.977 224.854 1139.857 4214.055 -0.239 1.036 0.997 0.04 0.62 -0.78 0.01
1 38.67 3867 -0.512 -10.540 0.790 6.226 -12.329 -3.662 299.955 1289.910 4259.025 -0.280 1.003 1.322 0.04 0.62 -0.78 0.01
1 38.68 3868 -0.594 -10.530 0.996 4.974 -7.874 -7.965 299.955 1289.910 4259.025 -0.185 0.992 1.115 0.04 0.62 -0.78 0.01
1 38.69 3869 -0.986 -10.329 1.777 1.587 -3.387 -13.245 299.955 1169.988 4109.123 0.225 0.789 0.331 0.04 0.63 -0.78 0.01
1 38.70 3870 -0.843 -11.378 1.954 -3.418 7.172 -29.205 299.955 1214.958 4109.123 0.106 1.834 0.149 0.04 0.63 -0.78 0.01
1 38.71 3871 -1.001 -13.456 2.524 -2.502 8.881 -35.980 299.955 1214.958 4109.123 0.310 3.908 -0.427 0.04 0.63 -0.78 0.01
1 38.72 3872 -0.795 -13.992 3.644 -1.831 -4.944 -24.628 314.945 1274.919 4169.084 0.156 4.439 -1.553 0.04 0.63 -0.78 0.01
1 38.73 3873 0.096 -13.389 3.563 26.764 -25.086 -1.923 239.994 1124.867 4124.113 -0.665 3.834 -1.461 0.03 0.63 -0.78 0
1 38.74 3874 0.163 -12.469 3.462 51.575 -27.954 13.245 134.912 1199.968 4199.064 -0.727 2.926 -1.309 0.03 0.62 -0.78 0.01
1 38.75 3875 0.163 -9.917 2.883 60.456 -18.463 10.712 134.912 1199.968 4199.064 -0.738 0.393 -0.646 0.03 0.62 -0.78 0.01
1 38.76 3876 -0.287 -9.472 2.677 38.117 -8.881 4.456 179.883 1199.968 4124.113 -0.293 -0.031 -0.355 0.03 0.62 -0.79 0.01
1 38.77 3877 -0.891 -9.879 2.825 -6.256 -0.122 3.601 239.994 1154.848 4094.133 0.311 0.386 -0.459 0.03 0.62 -0.79 0.01
1 38.78 3878 -2.102 -11.033 2.811 -56.275 2.502 11.780 239.994 1154.848 4094.133 1.515 1.535 -0.468 0.03 0.62 -0.79 0.01
1 38.79 3879 -2.461 -11.263 2.667 -53.375 -9.155 24.811 224.854 1019.936 3974.061 1.855 1.748 -0.398 0.03 0.62 -0.78 0.01
1 38.80 3880 -2.284 -10.329 2.706 -5.646 -37.689 35.950 359.916 1154.848 4064.002 1.609 0.790 -0.563 0.03 0.62 -0.78 0.01
1 38.81 3881 -2.002 -10.027 2.605 11.688 -47.699 35.309 209.863 1229.949 4244.035 1.288 0.493 -0.453 0.03 0.62 -0.78 0.02
1 38.82 3882 -1.302 -8.873 2.356 41.077 -68.207 29.907 209.863 1229.949 4244.035 0.553 -0.646 -0.151 0.03 0.62 -0.78 0.02
1 38.83 3883 -0.709 -8.165 2.466 40.253 -71.808 27.496 224.854 1289.910 4214.055 -0.065 -1.336 -0.190 0.03 0.62 -0.78 0.03
1 38.84 3884 -0.235 -7.825 2.591 28.320 -69.519 23.987 359.916 1124.867 4169.084 -0.554 -1.659 -0.250 0.02 0.62 -0.79 0.03
1 38.85 3885 0.785 -7.623 2.777 8.423 -61.249 17.181 359.916 1124.867 4169.084 -1.583 -1.848 -0.392 0.02 0.61 -0.79 0.04
1 38.86 3886 1.456 -7.729 2.883 2.045 -55.908 9.277 149.902 1064.906 4154.094 -2.257 -1.737 -0.474 0.02 0.61 -0.79 0.04
1 38.87 3887 2.064 -8.275 3.309 1.923 -52.155 3.113 149.902 1064.906 4154.094 -2.860 -1.188 -0.888 0.02 0.61 -0.79 0.04
1 38.88 3888 2.528 -8.476 3.879 9.033 -48.309 0.671 209.863 1199.968 4124.113 -3.274 -0.983 -1.426 0.01 0.61 -0.79 0.05
1 38.89 3889 2.820 -8.548 4.271 11.139 -42.847 -1.953 209.863 1199.968 4124.113 -3.524 -0.906 -1.788 0.01 0.61 -0.79 0.05
1 38.90 3890 3.069 -8.691 4.267 11.414 -34.393 -4.822 89.941 1319.890 4079.143 -3.728 -0.756 -1.747 0 0.61 -0.79 0.05
1 38.91 3891 3.074 -8.605 4.085 7.446 -23.224 -4.456 134.912 1154.848 4124.113 -3.686 -0.837 -1.533 0 0.61 -0.79 0.05
1 38.92 3892 2.835 -8.595 3.687 -2.075 1.068 -8.179 134.912 1154.848 4124.113 -3.405 -0.843 -1.113 -0 0.61 -0.79 0.05
1 38.93 3893 2.327 -8.806 3.295 -8.240 17.273 -12.787 29.980 1124.867 4094.133 -2.858 -0.632 -0.709 -0 0.61 -0.79 0.05
1 38.94 3894 1.470 -9.184 2.844 -13.092 25.421 -18.860 29.980 1124.867 4094.133 -1.965 -0.256 -0.261 -0 0.61 -0.79 0.05
1 38.95 3895 0.225 -9.807 2.270 -15.198 18.799 -24.353 89.941 989.955 4214.055 -0.651 0.354 0.278 -0 0.61 -0.79 0.04
1 38.96 3896 -0.139 -9.912 1.882 -11.932 -0.549 -27.222 89.941 989.955 4214.055 -0.250 0.451 0.643 -0 0.61 -0.79 0.04
1 38.97 3897 -0.101 -9.946 2.011 -4.974 -23.651 -28.992 0.000 1124.867 4019.032 -0.244 0.478 0.494 -0 0.61 -0.79 0.03
1 38.98 3898 0.239 -9.692 2.366 4.669 -45.868 -27.527 -59.961 1199.968 4124.113 -0.529 0.220 0.133 -0.01 0.61 -0.79 0.03
1 38.99 3899 0.881 -9.405 2.734 11.261 -57.038 -24.780 -59.961 1199.968 4124.113 -1.110 -0.066 -0.226 -0.01 0.61 -0.79 0.03
1 39.00 3900 1.690 -8.739 3.113 10.407 -52.307 -19.074 -149.902 1019.936 4184.074 -1.855 -0.728 -0.584 -0.02 0.61 -0.79 0.04
1 39.01 3901 2.030 -8.505 3.170 4.334 -38.666 -14.282 -149.902 1019.936 4184.074 -2.135 -0.957 -0.620 -0.02 0.61 -0.79 0.04
1 39.02 3902 2.088 -8.260 2.662 -5.280 -14.496 -12.787 -179.883 1004.945 4019.032 -2.094 -1.197 -0.093 -0.03 0.61 -0.79 0.04
1 39.03 3903 1.781 -8.538 2.543 -8.972 -3.510 -12.268 -179.883 1004.945 4019.032 -1.749 -0.920 0.022 -0.03 0.61 -0.79 0.03
1 39.04 3904 1.465 -8.653 2.117 -7.446 0.397 -12.329 -89.941 1094.887 4109.123 -1.401 -0.808 0.437 -0.03 0.61 -0.79 0.03
1 39.05 3905 1.053 -8.892 2.040 -2.899 -1.740 -12.604 -239.994 1049.916 4019.032 -0.960 -0.571 0.503 -0.03 0.61 -0.79 0.03
1 39.06 3906 0.891 -9.103 1.858 3.326 -9.491 -12.604 -239.994 1049.916 4019.032 -0.769 -0.362 0.681 -0.03 0.61 -0.79 0.03
1 39.07 3907 0.924 -9.280 1.963 6.378 -21.057 -10.071 -194.873 1169.988 3974.061 -0.774 -0.183 0.577 -0.03 0.61 -0.79 0.03
1 39.08 3908 1.106 -9.108 2.117 5.676 -26.581 -7.538 -194.873 1169.988 3974.061 -0.929 -0.354 0.429 -0.03 0.61 -0.79 0.03
1 39.09 3909 1.403 -9.103 2.227 2.411 -27.527 -6.683 -299.955 1019.936 4079.143 -1.197 -0.357 0.322 -0.04 0.61 -0.79 0.03
1 39.10 3910 1.710 -9.213 2.188 -0.366 -22.736 -4.059 -224.854 989.955 4154.094 -1.449 -0.246 0.359 -0.04 0.61 -0.79 0.03
1 39.11 3911 1.982 -8.969 2.155 -0.061 -19.135 -1.678 -239.994 1079.896 4019.032 -1.698 -0.491 0.389 -0.04 0.61 -0.79 0.03
1 39.12 3912 2.035 -9.060 1.906 0.580 -14.130 -0.397 -284.964 929.994 4064.002 -1.729 -0.400 0.635 -0.04 0.61 -0.79 0.03
1 39.13 3913 2.026 -8.811 1.681 -0.061 -11.597 0.336 -284.964 929.994 4064.002 -1.702 -0.649 0.856 -0.04 0.61 -0.79 0.03
1 39.14 3914 1.906 -8.505 1.666 -3.815 -8.606 1.251 -464.997 1079.896 4124.113 -1.566 -0.957 0.865 -0.04 0.61 -0.79 0.03
1 39.15 3915 2.035 -8.500 1.729 -8.942 -4.883 -0.031 -464.997 1079.896 4124.113 -1.681 -0.964 0.793 -0.05 0.61 -0.79 0.03
1 39.16 3916 1.868 -8.663 1.551 -13.336 0.122 -0.854 -359.916 1154.848 4244.035 -1.499 -0.804 0.955 -0.05 0.61 -0.79 0.03
1 39.17 3917 1.796 -9.247 1.144 -14.801 9.583 -5.310 -464.997 1004.945 4199.064 -1.399 -0.232 1.312 -0.05 0.61 -0.79 0.03
1 39.18 3918 1.619 -9.539 1.264 -11.231 11.780 -5.463 -224.854 1139.857 4289.006 -1.207 0.054 1.165 -0.05 0.61 -0.79 0.03
1 39.19 3919 1.408 -9.539 1.446 -7.721 9.644 -2.747 -404.886 989.955 4079.143 -0.983 0.048 0.960 -0.05 0.61 -0.79 0.02
1 39.20 3920 1.432 -9.592 1.662 -4.700 6.226 -1.648 -404.886 989.955 4079.143 -0.999 0.097 0.726 -0.05 0.61 -0.79 0.02
1 39.21 3921 1.647 -9.515 1.633 -0.183 4.761 -1.953 -329.935 1139.857 4109.123 -1.207 0.018 0.745 -0.05 0.61 -0.79 0.02
1 39.22 3922 1.662 -9.419 1.733 3.967 9.247 1.648 -329.935 1139.857 4109.123 -1.212 -0.078 0.641 -0.05 0.61 -0.79 0.02
1 39.23 3923 1.662 -9.343 1.700 2.472 13.306 3.571 -539.948 1004.945 4244.035 -1.207 -0.154 0.676 -0.05 0.61 -0.79 0.02
1 39.24 3924 1.590 -9.122 1.518 -3.082 15.045 6.714 -299.955 944.984 4259.025 -1.140 -0.375 0.855 -0.04 0.61 -0.79 0.02
1 39.25 3925 1.532 -9.022 1.255 -5.951 14.710 4.364 -419.876 1004.945 4169.084 -1.088 -0.479 1.109 -0.04 0.61 -0.79 0.02
1 39.26 3926 1.528 -9.151 1.417 -6.409 10.773 2.075 -359.916 1154.848 4244.035 -1.085 -0.353 0.931 -0.04 0.62 -0.79 0.02
1 39.27 3927 1.628 -9.247 1.317 -6.683 5.402 0.916 -359.916 1154.848 4244.035 -1.183 -0.261 1.016 -0.04 0.62 -0.79 0.02
1 39.28 3928 1.772 -9.376 1.341 -7.233 -1.007 1.312 -374.906 869.883 4214.055 -1.321 -0.136 0.975 -0.04 0.62 -0.79 0.02
1 39.29 3929 2.231 -9.515 1.298 -8.484 -3.326 0.031 -374.906 869.883 4214.055 -1.772 -0.001 1.001 -0.04 0.62 -0.79 0.02
1 39.30 3930 2.739 -9.620 1.370 -7.935 0.244 1.465 -269.974 869.883 4154.094 -2.267 0.101 0.911 -0.04 0.62 -0.78 0.02
1 39.31 3931 2.892 -9.735 1.346 -7.111 5.066 4.883 -374.906 1019.936 4184.074 -2.407 0.212 0.916 -0.04 0.62 -0.78 0.01
1 39.32 3932 3.137 -9.879 1.413 -2.991 17.304 8.911 -329.935 1094.887 4079.143 -2.637 0.349 0.817 -0.04 0.62 -0.78 0.01
1 39.33 3933 3.050 -9.678 1.824 1.221 26.367 12.726 -299.955 1064.906 4049.012 -2.552 0.146 0.398 -0.04 0.62 -0.78 0.01
1 39.34 3934 3.156 -9.740 2.615 6.531 36.163 12.268 -299.955 1064.906 4049.012 -2.667 0.208 -0.390 -0.04 0.62 -0.78 0.01
1 39.35 3935 3.213 -10.248 3.041 14.740 52.185 -0.366 -224.854 1064.906 4109.123 -2.732 0.719 -0.800 -0.04 0.62 -0.78 0.01
1 39.36 3936 2.289 -10.985 3.888 13.611 69.397 -18.036 -224.854 1064.906 4109.123 -1.821 1.463 -1.620 -0.03 0.62 -0.78 0.01
1 39.37 3937 1.259 -11.181 4.104 0.397 73.578 -26.337 -374.906 989.955 4154.094 -0.792 1.666 -1.808 -0.03 0.62 -0.79 0
1 39.38 3938 0.407 -11.718 3.237 -7.477 71.991 -30.304 -419.876 1079.896 4094.133 0.070 2.205 -0.930 0.03 -0.62 0.79 0
1 39.39 3939 -0.493 -12.072 1.982 -1.678 49.286 -18.280 -314.945 899.864 4094.133 1.004 2.559 0.316 0.02 -0.62 0.79 0.01
1 39.40 3940 -0.709 -11.569 2.188 12.756 25.940 -9.888 -194.873 989.955 4049.012 1.227 2.058 0.116 0.02 -0.62 0.79 0.02
1 39.41 3941 -0.570 -10.942 2.964 23.987 5.310 -7.965 -194.873 989.955 4049.012 1.094 1.437 -0.635 0.02 -0.62 0.79 0.02
1 39.42 3942 -0.034 -10.463 3.673 22.369 -2.716 -7.721 -194.873 869.883 4154.094 0.568 0.968 -1.307 0.02 -0.62 0.79 0.02
1 39.43 3943 0.345 -9.802 3.975 -1.038 11.017 -1.984 -194.873 869.883 4154.094 0.201 0.315 -1.581 0.02 -0.61 0.79 0.02
1 39.44 3944 0.139 -9.965 3.567 -16.754 22.949 3.174 -374.906 869.883 4079.143 0.409 0.479 -1.169 0.02 -0.61 0.79 0.02
1 39.45 3945 -0.024 -9.932 3.046 -21.942 22.034 10.864 -209.863 899.864 4094.133 0.561 0.443 -0.654 0.02 -0.61 0.79 0.02
1 39.46 3946 0.201 -9.773 2.974 -10.529 6.042 14.191 -149.902 914.854 4079.143 0.280 0.271 -0.624 0.02 -0.62 0.79 0.02
1 39.47 3947 0.503 -9.635 3.328 -0.153 -1.709 13.641 -269.974 989.955 4109.123 -0.047 0.130 -0.986 0.02 -0.62 0.79 0.02
1 39.48 3948 0.661 -9.208 3.845 4.181 -1.465 12.604 -269.974 989.955 4109.123 -0.223 -0.296 -1.495 0.02 -0.62 0.79 0.02
1 39.49 3949 0.517 -9.017 4.358 2.502 6.683 12.054 -119.922 1064.906 4154.094 -0.097 -0.484 -1.991 0.01 -0.62 0.79 0.02
1 39.50 3950 0.412 -9.127 4.487 -1.740 20.081 10.925 -119.922 1064.906 4154.094 -0.010 -0.370 -2.103 0.01 -0.61 0.79 0.02
1 39.51 3951 -0.187 -9.266 3.429 -5.280 36.408 8.637 -149.902 944.984 4154.094 0.565 -0.229 -1.032 0.01 -0.61 0.79 0.02
1 39.52 3952 -0.527 -9.127 2.782 -1.465 35.248 10.620 -59.961 974.965 4124.113 0.877 -0.367 -0.379 0.01 -0.61 0.79 0.02
1 39.53 3953 -1.197 -8.653 2.691 7.965 19.013 12.116 -44.971 1094.887 4109.123 1.480 -0.840 -0.273 0 -0.61 0.79 0.02
1 39.54 3954 -1.240 -8.514 2.729 10.010 9.583 10.132 -89.941 839.903 4154.094 1.490 -0.975 -0.295 0 -0.61 0.79 0.02
1 39.55 3955 -1.547 -8.050 2.825 7.568 5.676 9.338 -89.941 839.903 4154.094 1.768 -1.436 -0.372 0 -0.61 0.79 0.02
1 39.56 3956 -1.647 -8.107 2.720 0.519 5.798 7.843 -44.971 1019.936 4049.012 1.854 -1.376 -0.258 0 -0.61 0.79 0.02
1 39.57 3957 -1.710 -8.447 2.485 -6.744 8.392 7.324 -44.971 1019.936 4049.012 1.902 -1.037 -0.025 -0 -0.61 0.79 0.02
1 39.58 3958 -1.590 -8.825 2.318 -15.533 7.019 11.993 -59.961 1004.945 4124.113 1.760 -0.662 0.132 -0 -0.61 0.79 0.02
1 39.59 3959 -1.489 -9.309 2.389 -17.853 5.157 15.686 -149.902 1064.906 4049.012 1.628 -0.184 0.041 -0 -0.61 0.79 0.01
1 39.60 3960 -1.346 -9.544 2.562 -16.205 1.770 21.301 -14.990 914.854 4154.094 1.407 0.037 -0.181 -0.01 -0.62 0.79 0.01
1 39.61 3961 -1.212 -9.534 2.466 -15.015 -0.031 23.224 -104.932 1004.945 4169.084 1.229 0.022 -0.107 -0.01 -0.62 0.79 0.01
1 39.62 3962 -1.130 -9.668 2.639 -12.390 -1.831 28.046 -104.932 1004.945 4169.084 1.101 0.152 -0.297 -0.01 -0.62 0.79 0.01
1 39.63 3963 -1.154 -9.649 2.595 -12.116 -1.831 29.022 -44.971 869.883 4109.123 1.076 0.129 -0.270 -0.01 -0.62 0.79 0.01
1 39.64 3964 -1.063 -9.740 2.423 -10.742 -5.096 28.839 -44.971 869.883 4109.123 0.935 0.217 -0.114 -0.01 -0.62 0.79 0
1 39.65 3965 -0.977 -9.951 2.471 -9.491 -14.984 28.992 14.990 1019.936 4184.074 0.802 0.425 -0.177 -0.01 -0.62 0.79 0
1 39.66 3966 -0.785 -9.850 2.591 -8.575 -19.257 29.297 -14.990 869.883 4214.055 0.566 0.322 -0.310 0.01 0.62 -0.79 0
1 39.67 3967 -0.441 -9.874 2.567 -7.385 -21.179 27.985 -14.990 869.883 4214.055 0.180 0.344 -0.297 0.01 0.62 -0.78 0
1 39.68 3968 -0.326 -9.917 2.643 -3.571 -19.287 24.201 0.000 1004.945 4169.084 -0.002 0.386 -0.387 0.01 0.62 -0.78 0.01
1 39.69 3969 -0.125 -9.821 2.701 -1.312 -14.893 23.010 0.000 1004.945 4169.084 -0.231 0.291 -0.446 0.01 0.62 -0.78 0.01
1 39.70 3970 -0.283 -9.711 2.672 1.343 -10.651 22.705 -14.990 1139.857 4109.123 -0.100 0.182 -0.415 0.01 0.62 -0.78 0.01
1 39.71 3971 -0.397 -9.596 2.528 3.998 -6.866 22.461 -14.990 1139.857 4109.123 -0.013 0.070 -0.265 0.01 0.62 -0.78 0.02
1 39.72 3972 -0.527 -9.448 2.270 5.035 -5.737 19.836 -29.980 1049.916 4124.113 0.087 -0.075 0.002 0.01 0.62 -0.78 0.02
1 39.73 3973 -0.541 -9.199 2.054 3.876 -7.172 18.433 119.922 1139.857 4259.025 0.073 -0.321 0.226 0.01 0.62 -0.78 0.02
1 39.74 3974 -0.570 -9.103 1.887 2.747 -9.125 15.839 119.922 1139.857 4259.025 0.076 -0.414 0.400 0.02 0.62 -0.78 0.02
1 39.75 3975 -0.618 -9.017 1.872 2.747 -8.331 12.421 29.980 1124.867 4169.084 0.085 -0.496 0.420 0.02 0.62 -0.79 0.02
1 39.76 3976 -0.589 -8.993 1.757 4.059 -5.463 11.963 29.980 1124.867 4169.084 0.041 -0.519 0.538 0.02 0.62 -0.79 0.02
1 39.77 3977 -0.857 -8.983 1.796 4.242 -3.815 10.895 59.961 974.965 4094.133 0.294 -0.526 0.503 0.02 0.62 -0.79 0.03
1 39.78 3978 -1.121 -8.868 1.561 4.272 -3.265 9.491 59.961 974.965 4094.133 0.540 -0.639 0.742 0.02 0.62 -0.79 0.03
1 39.79 3979 -1.255 -8.634 1.226 4.517 -5.219 7.111 44.971 1064.906 4154.094 0.659 -0.872 1.080 0.02 0.62 -0.79 0.03
1 39.80 3980 -1.556 -8.801 0.876 3.723 -11.688 4.608 89.941 944.984 4154.094 0.951 -0.703 1.434 0.02 0.62 -0.79 0.03
1 39.81 3981 -1.484 -8.696 0.661 3.540 -16.693 3.418 89.941 944.984 4154.094 0.868 -0.808 1.648 0.02 0.62 -0.79 0.03
1 39.82 3982 -1.283 -8.988 0.651 2.960 -23.682 2.045 149.902 944.984 4079.143 0.656 -0.517 1.652 0.02 0.62 -0.79 0.03
1 39.83 3983 -1.164 -9.103 0.800 3.021 -26.795 2.563 149.902 944.984 4079.143 0.536 -0.403 1.499 0.02 0.62 -0.78 0.03
